mall,case_id,jan,maker,ai_name,query_id,query_label,query_text,api_param,hit_rank,hit_name,hit_price,hit_url,postage_or_ship,error,hit_count
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,2,食べるおだし かつお 50g×3袋＋まぐろ 35g×3袋 計6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251120-1818.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,3,食べるおだし まぐろ 石原水産 鮪 マグロ だし 美味しい おつまみ（35g×10袋セット） 爆買,5150,https://store.shopping.yahoo.co.jp/yukino-sizuku/m-n-b09ld4yff5-10.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,4,石原水産 食べるおだし 2種セット ［まぐろ:かつお 各1袋］ お試し 食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット」 JC 爆買,1185,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,5,食べるおだし まぐろ 35g 6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1818-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,6,石原水産 食べるおだし 2種セット×2 ［まぐろ:かつお 各2袋］  食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット×2」 JC 爆買,2098,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,7,石原水産 食べるおだし 【 まぐろ 】 70g (35g×2) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,1188,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,8,食べるおだし まぐろ 35g 4袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1950,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1212-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,9,食べるおだし まぐろ 35g 5袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2320,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1515-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,10,石原水産 食べるおだし 【 まぐろ 】 35g お試し 1袋 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,742,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna.html,2,,10
rakuten,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,keyword,0,,,,,"HTTP 403 {
  ""errors"": {
    ""errorCode"": 403,
    ""errorMessage"": ""REQUEST_CONTEXT_BODY_HTTP_REFERRER_MISSING""
  }
}",0
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,1,石原水産 食べるおだし 【 まぐろ 】 140g (35g×4) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,2095,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,2,石原水産 食べるおだし 2種セット ［まぐろ:かつお 各1袋］ お試し 食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット」 JC 爆買,1185,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,3,石原水産 食べるおだし 2種セット×2 ［まぐろ:かつお 各2袋］  食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット×2」 JC 爆買,2098,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,4,石原水産 食べるおだし 【 まぐろ 】 70g (35g×2) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,1188,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,5,食べるおだし まぐろ 石原水産 鮪 マグロ だし 美味しい おつまみ（35g×10袋セット） 爆買,5150,https://store.shopping.yahoo.co.jp/yukino-sizuku/m-n-b09ld4yff5-10.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,6,食べるおだし かつお 50g×3袋＋まぐろ 35g×3袋 計6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251120-1818.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,7,石原水産 食べるおだし 【 まぐろ 】 35g お試し 1袋 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,742,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,8,食べるおだし まぐろ 35g 6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1818-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,9,食べるおだし まぐろ 35g 4袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1950,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1212-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,10,食べるおだし まぐろ 35g 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,680,https://store.shopping.yahoo.co.jp/vape-land/jm251119-303-1.html,2,,10
rakuten,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,keyword,0,,,,,"HTTP 403 {
  ""errors"": {
    ""errorCode"": 403,
    ""errorMessage"": ""REQUEST_CONTEXT_BODY_HTTP_REFERRER_MISSING""
  }
}",0
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,1,石原水産 食べるおだし 【 まぐろ 】 140g (35g×4) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,2095,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,2,石原水産 食べるおだし 2種セット ［まぐろ:かつお 各1袋］ お試し 食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット」 JC 爆買,1185,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,3,石原水産 食べるおだし 2種セット×2 ［まぐろ:かつお 各2袋］  食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット×2」 JC 爆買,2098,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,4,石原水産 食べるおだし 【 まぐろ 】 70g (35g×2) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,1188,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,5,食べるおだし まぐろ 石原水産 鮪 マグロ だし 美味しい おつまみ（35g×10袋セット） 爆買,5150,https://store.shopping.yahoo.co.jp/yukino-sizuku/m-n-b09ld4yff5-10.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,6,食べるおだし かつお 50g×3袋＋まぐろ 35g×3袋 計6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251120-1818.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,7,石原水産 食べるおだし 【 まぐろ 】 35g お試し 1袋 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,742,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,8,食べるおだし まぐろ 35g 6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1818-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,9,食べるおだし まぐろ 35g 4袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1950,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1212-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,10,食べるおだし まぐろ 35g 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,680,https://store.shopping.yahoo.co.jp/vape-land/jm251119-303-1.html,2,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,0,,,,,"HTTP 403 {
  ""errors"": {
    ""errorCode"": 403,
    ""errorMessage"": ""REQUEST_CONTEXT_BODY_HTTP_REFERRER_MISSING""
  }
}",0
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,jan_code,1,食べるおだし 生姜醤油仕立て ブリ 鰤 石原水産 40g 新商品,1080,https://store.shopping.yahoo.co.jp/be-ple/4906283047410-02.html,2,,1
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,B,JANをキーワード,4906283047410,keyword,0,,,,,"HTTP 403 {
  ""errors"": {
    ""errorCode"": 403,
    ""errorMessage"": ""REQUEST_CONTEXT_BODY_HTTP_REFERRER_MISSING""
  }
}",0
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,B,JANをキーワード,4906283047410,query,1,食べるおだし 生姜醤油仕立て ブリ 鰤 石原水産 40g 新商品,1080,https://store.shopping.yahoo.co.jp/be-ple/4906283047410-02.html,2,,1
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,keyword,0,,,,,"HTTP 429 { ""statusCode"": 429, ""message"": ""Rate limit is exceeded. Try again in 1 seconds."" }",0
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,1,食べるおだし【ぶり】４０ｇ １０袋セット 送料込み　おつまみ おやつ お徳用,5280,https://store.shopping.yahoo.co.jp/hiroshima-gurume/tk-130070008.html,2,,10
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,2,食べるおだし【ぶり】 ４０ｇ ２袋セット 送料込み　おつまみ おやつ ポスト便,1280,https://store.shopping.yahoo.co.jp/hiroshima-gurume/tk-130070006.html,2,,10
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,3,食べるおだし【ぶり】４０ｇ １０袋セット 送料込み　おつまみ おやつ お徳用,5280,https://store.shopping.yahoo.co.jp/hgurume/tk-130070008.html,2,,10
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,4,食べるおだし【ぶり】４０ｇ ３袋セット 送料込み　おつまみ おやつ ポスト便,1720,https://store.shopping.yahoo.co.jp/hgurume/tk-130070007.html,2,,10
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,5,食べるおだし【ぶり】４０ｇ ３袋セット 送料込み　おつまみ おやつ ポスト便,1720,https://store.shopping.yahoo.co.jp/hiroshima-gurume/tk-130070007.html,2,,10
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,6,食べるおだし【ぶり】 ４０ｇ ２袋セット 送料込み　おつまみ おやつ ポスト便,1280,https://store.shopping.yahoo.co.jp/hgurume/tk-130070006.html,2,,10
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,7,石原水産の「食べるおだし」　３種類から選択,500,https://store.shopping.yahoo.co.jp/oohirafish/odasi.html,1,,10
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,8,【石原水産 】食べるおだし 3種 食べ比べ おためしセット（かつお50g・まぐろ35g・ぶり40g）計125g｜そのまま食べられる天然だし｜高たんぱく,2649,https://store.shopping.yahoo.co.jp/eight-cat-store/s-b0flwz3v7c-20260717.html,1,,10
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,9,石原水産の「食べるおだし」２袋セット　３種類から選択,1200,https://store.shopping.yahoo.co.jp/oohirafish/odashi-k.html,2,,10
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,C,AI商品名,食べるおだし（ぶり）40ｇ,query,10,"石原水産 食べるおだし (40g×2袋, 鰤ぶり)",1470,https://store.shopping.yahoo.co.jp/eight-cat-store/s-b0dwdmmmlq-20260717.html,1,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,D,メーカー+商品名,石原水産 食べるおだし（ぶり）40ｇ,keyword,0,,,,,"HTTP 403 {
  ""errors"": {
    ""errorCode"": 403,
    ""errorMessage"": ""REQUEST_CONTEXT_BODY_HTTP_REFERRER_MISSING""
  }
}",0
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,D,メーカー+商品名,石原水産 食べるおだし（ぶり）40ｇ,query,1,石原水産の「食べるおだし」　３種類から選択,500,https://store.shopping.yahoo.co.jp/oohirafish/odasi.html,1,,5
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,D,メーカー+商品名,石原水産 食べるおだし（ぶり）40ｇ,query,2,【石原水産 】食べるおだし 3種 食べ比べ おためしセット（かつお50g・まぐろ35g・ぶり40g）計125g｜そのまま食べられる天然だし｜高たんぱく,2649,https://store.shopping.yahoo.co.jp/eight-cat-store/s-b0flwz3v7c-20260717.html,1,,5
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,D,メーカー+商品名,石原水産 食べるおだし（ぶり）40ｇ,query,3,石原水産の「食べるおだし」２袋セット　３種類から選択,1200,https://store.shopping.yahoo.co.jp/oohirafish/odashi-k.html,2,,5
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,D,メーカー+商品名,石原水産 食べるおだし（ぶり）40ｇ,query,4,"石原水産 食べるおだし (40g×2袋, 鰤ぶり)",1470,https://store.shopping.yahoo.co.jp/eight-cat-store/s-b0dwdmmmlq-20260717.html,1,,5
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,D,メーカー+商品名,石原水産 食べるおだし（ぶり）40ｇ,query,5,食べるおだし 生姜醤油仕立て ブリ 鰤 石原水産 40g 新商品,1080,https://store.shopping.yahoo.co.jp/be-ple/4906283047410-02.html,2,,5
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,E,短い核,石原水産 食べるおだし ぶり 40g,keyword,0,,,,,"HTTP 429 { ""statusCode"": 429, ""message"": ""Rate limit is exceeded. Try again in 1 seconds."" }",0
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,E,短い核,石原水産 食べるおだし ぶり 40g,query,1,石原水産の「食べるおだし」　３種類から選択,500,https://store.shopping.yahoo.co.jp/oohirafish/odasi.html,1,,5
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,E,短い核,石原水産 食べるおだし ぶり 40g,query,2,【石原水産 】食べるおだし 3種 食べ比べ おためしセット（かつお50g・まぐろ35g・ぶり40g）計125g｜そのまま食べられる天然だし｜高たんぱく,2649,https://store.shopping.yahoo.co.jp/eight-cat-store/s-b0flwz3v7c-20260717.html,1,,5
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,E,短い核,石原水産 食べるおだし ぶり 40g,query,3,石原水産の「食べるおだし」２袋セット　３種類から選択,1200,https://store.shopping.yahoo.co.jp/oohirafish/odashi-k.html,2,,5
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,E,短い核,石原水産 食べるおだし ぶり 40g,query,4,"石原水産 食べるおだし (40g×2袋, 鰤ぶり)",1470,https://store.shopping.yahoo.co.jp/eight-cat-store/s-b0dwdmmmlq-20260717.html,1,,5
yahoo,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,E,短い核,石原水産 食べるおだし ぶり 40g,query,5,食べるおだし 生姜醤油仕立て ブリ 鰤 石原水産 40g 新商品,1080,https://store.shopping.yahoo.co.jp/be-ple/4906283047410-02.html,2,,5
rakuten,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,keyword,0,,,,,"HTTP 403 {
  ""errors"": {
    ""errorCode"": 403,
    ""errorMessage"": ""REQUEST_CONTEXT_BODY_HTTP_REFERRER_MISSING""
  }
}",0
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,1,石原水産 焼津石原水産 食べるおだし 鰹旨みを凝縮 50g×4袋 DASI-4,2080,https://store.shopping.yahoo.co.jp/gfe-store/22-1148.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,2,食べるおだし かつお 2個セット たべるお出汁 石原水産 無添加 出汁 鰹 おつまみ おかず 話題 人気 ご飯のお供 冷ややっこ かつお節 鰹節 とまらない リピート,1000,https://store.shopping.yahoo.co.jp/ryousou-ya/4174-20085.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,3,石原水産 食べるおだし 2種セット ［まぐろ:かつお 各1袋］ お試し 食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット」 JC 爆買,1185,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort2.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,4,石原水産 食べるおだし かつお 国産 なまりぶし削り 50g  2袋セット 高たんぱく おつまみ ギフト,1160,https://store.shopping.yahoo.co.jp/sakanobross/fod-ishs-tbrk-50g-2s.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,5,食べるおだし かつお 3個セット たべるお出汁 石原水産 無添加 出汁 鰹 おつまみ おかず 話題 人気 ご飯のお供 冷ややっこ かつお節 鰹節 とまらない リピート,1580,https://store.shopping.yahoo.co.jp/ryousou-ya/4174-20086.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,6,石原水産 焼津石原水産 食べるおだし 鰹旨みを凝縮 50g×2袋,1180,https://store.shopping.yahoo.co.jp/gfe-store/22-1134.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,7,石原水産 食べるおだし 2種セット×2 ［まぐろ:かつお 各2袋］  食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット×2」 JC 爆買,2098,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort4.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,8,食べるおだし かつお 50g たべるお出汁 石原水産 無添加 出汁 鰹 おつまみ おかず 話題 人気 ご飯のお供 冷ややっこ サラダ かつお節 鰹節 とまらない リピート,689,https://store.shopping.yahoo.co.jp/ryousou-ya/4174-20084.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,9,食べるおだし かつお削り節 50g 石原水産,518,https://store.shopping.yahoo.co.jp/yasui-shouten/4906283045119.html,1,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,A,現行JAN,4906283045119,jan_code,10,食べるおだし かつお 50g 6袋セット 石原水産 削り節 スライス 鰹節 国産かつお使用 だし香る醤油仕立て 焼津産,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1818.html,2,,10
rakuten,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,keyword,0,,,,,"HTTP 403 {
  ""errors"": {
    ""errorCode"": 403,
    ""errorMessage"": ""REQUEST_CONTEXT_BODY_HTTP_REFERRER_MISSING""
  }
}",0
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,1,石原水産 焼津石原水産 食べるおだし 鰹旨みを凝縮 50g×4袋 DASI-4,2080,https://store.shopping.yahoo.co.jp/gfe-store/22-1148.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,2,食べるおだし かつお 石原水産 鰹 だし 美味しい おつまみ（50g×10袋セット） 爆買,5150,https://store.shopping.yahoo.co.jp/yukino-sizuku/m-n-b08w58bfyk-10.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,3,食べるおだし かつお 2個セット たべるお出汁 石原水産 無添加 出汁 鰹 おつまみ おかず 話題 人気 ご飯のお供 冷ややっこ かつお節 鰹節 とまらない リピート,1000,https://store.shopping.yahoo.co.jp/ryousou-ya/4174-20085.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,4,石原水産 食べるおだし 50g 10個,4590,https://store.shopping.yahoo.co.jp/beisia/4906283045119-10.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,5,石原水産 食べるおだし 2種セット×2 ［まぐろ:かつお 各2袋］  食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット×2」 JC 爆買,2098,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort4.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,6,石原水産 焼津石原水産 食べるおだし 鰹旨みを凝縮 50g×2袋,1180,https://store.shopping.yahoo.co.jp/gfe-store/22-1134.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,7,石原水産 食べるおだし 2種セット ［まぐろ:かつお 各1袋］ お試し 食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット」 JC 爆買,1185,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort2.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,8,食べるおだし かつお 3個セット たべるお出汁 石原水産 無添加 出汁 鰹 おつまみ おかず 話題 人気 ご飯のお供 冷ややっこ かつお節 鰹節 とまらない リピート,1580,https://store.shopping.yahoo.co.jp/ryousou-ya/4174-20086.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,9,食べるおだし かつお 50g×3袋＋まぐろ 35g×3袋 計6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251120-1818.html,2,,10
yahoo,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,B,JANをキーワード,4906283045119,query,10,食べるおだし かつお 50g たべるお出汁 石原水産 無添加 出汁 鰹 おつまみ おかず 話題 人気 ご飯のお供 冷ややっこ サラダ かつお節 鰹節 とまらない リピート,689,https://store.shopping.yahoo.co.jp/ryousou-ya/4174-20084.html,2,,10
rakuten,set3,4906283045119,石原水産,食べるおだし（かつお・まぐろ・ぶり）,C,AI商品名,食べるおだし（かつお・まぐろ・ぶり）,keyword,0,,,,,"HTTP 403 {
  ""errors"": {
    ""errorCode"": 403,
    ""errorMessage"": ""REQUEST_CONTEXT_BODY_HTTP_REFERRER_MISSING""
  }
}",0
